key,population,race_total,black_total,race_hispanic_total,white_alone,hispanic_total,percent_bachelors,median_income,percent_black,percent_white,percent_hispanic
34003,953243,953243,54689,953243,509075,205545,0.517,118714,0.057371520168519465,0.5340453588434428,0.21562707515292534
34005,461853,461853,76293,461853,299166,41114,0.41100000000000003,102615,0.16518892374846542,0.6477515573136907,0.08901966643066084
34007,522581,522581,100874,522581,284011,94913,0.34299999999999997,82005,0.1930303627571611,0.5434774704782608,0.1816235186506972
34009,95456,95456,3601,95456,80479,7960,0.359,83870,0.03772418706000671,0.8431004860878311,0.08338920549782099
34011,153588,153588,29168,153588,67762,49802,0.17300000000000001,62310,0.18991067010443524,0.44119332239497877,0.324257103419538
34013,853374,853374,322188,853374,242992,204966,0.374,73785,0.3775460700700982,0.28474268023164523,0.24018308502485428
34015,302621,302621,31612,302621,230995,21577,0.35200000000000004,99668,0.10446069506081865,0.7633145089071809,0.07130040545765165
34017,712029,712029,85956,712029,197105,302289,0.466,86854,0.12071980214289024,0.2768215901318626,0.4245459103491571
34019,129099,129099,3320,129099,107167,9396,0.555,133534,0.025716698037939877,0.8301148730818984,0.07278135384472381
34021,383732,383732,75624,383732,179054,73707,0.442,92697,0.19707504195636538,0.4666121147050546,0.19207936789217475
34023,860147,860147,87996,860147,343728,191469,0.451,105206,0.1023034434811724,0.3996154145744855,0.22260032296805082
34025,643064,643064,42384,643064,474258,72419,0.499,118527,0.06590945846758643,0.7374973564062053,0.11261554059938046
34027,508816,508816,17212,508816,349082,71824,0.5710000000000001,130808,0.033827552592685765,0.686067262035785,0.14115908304770292
34029,638691,638691,19810,638691,530847,61991,0.32899999999999996,82379,0.03101656356516688,0.8311483957030865,0.09705945441535892
34031,519986,519986,55831,519986,205034,224495,0.301,84465,0.10737019842841923,0.3943067697976484,0.4317327774209306
34033,64840,64840,9492,64840,46737,6698,0.228,73378,0.14639111659469464,0.7208050586057989,0.10330043183220235
34035,344978,344978,33100,344978,181489,53476,0.573,131948,0.09594814741809622,0.5260886201438932,0.1550127834238705
34037,144808,144808,3185,144808,120099,14343,0.39,111094,0.0219946411800453,0.8293671620352466,0.09904839511629192
34039,572079,572079,118209,572079,214871,189236,0.38299999999999995,95000,0.20663055277330578,0.37559672702546326,0.33078648228653734
34041,109739,109739,5661,109739,85711,12025,0.355,92620,0.05158603595804591,0.7810441137608325,0.10957818095663346
35001,674692,674692,19377,674692,247873,342361,0.366,62220,0.028719771391983305,0.367386896539458,0.5074330212897145
35003,3635,3635,17,3635,2884,563,0.149,44777,0.004676753782668501,0.7933975240715269,0.15488308115543328
35005,64701,64701,1011,64701,23411,38206,0.175,49673,0.01562572448648398,0.361833665631134,0.5905009196148436
35006,27211,27211,400,27211,4926,10461,0.147,49866,0.014699937525265518,0.18102973062364486,0.38444011612950646
35007,12370,12370,97,12370,5702,6084,0.221,46286,0.007841552142279709,0.4609539207760711,0.49183508488278094
35009,48327,48327,2727,48327,21624,21475,0.215,55427,0.05642808367993048,0.44745173505493824,0.44436857243362926
35011,1695,1695,1,1695,593,1076,0.092,34702,0.0005899705014749262,0.34985250737463125,0.6348082595870207
35013,219870,219870,4084,219870,57567,151592,0.304,51232,0.01857461227088734,0.2618228953472507,0.6894619547914677
35015,61264,61264,922,61264,26626,31552,0.182,77458,0.01504962131104727,0.4346108644554714,0.515016975711674
35017,28006,28006,256,28006,12797,14039,0.264,44895,0.009140898378918802,0.4569377990430622,0.5012854388345355
35019,4413,4413,87,4413,635,3321,0.14,38713,0.01971447994561523,0.1438930432812146,0.752549286199864
35021,671,671,1,671,294,288,0.306,39489,0.0014903129657228018,0.43815201192250375,0.42921013412816694
35023,4160,4160,7,4160,1534,2469,0.16899999999999998,53651,0.0016826923076923078,0.36875,0.5935096153846153
35025,73103,73103,3078,73103,23678,44987,0.146,65855,0.04210497517201756,0.3238991559853905,0.615391981177243
35027,20222,20222,366,20222,11990,6942,0.243,47919,0.018099099990109783,0.5929186035011373,0.343289486697656
35028,19253,19253,224,19253,13567,3525,0.6970000000000001,135801,0.011634550459668623,0.7046694021710902,0.1830883498675531
35029,25393,25393,482,25393,6824,17472,0.11900000000000001,38241,0.01898160910487142,0.26873547828141614,0.6880636395857126
35031,72073,72073,386,72073,5762,10559,0.124,44029,0.005355681045606538,0.07994672068597117,0.14650423875792598
35033,4208,4208,0,4208,777,3427,0.20600000000000002,40231,0.0,0.18464828897338403,0.8144011406844106
35035,67850,67850,2514,67850,31813,26433,0.21,50833,0.03705232129697863,0.46887251289609433,0.38957995578481946
35037,8641,8641,226,8641,4101,3984,0.16,38998,0.026154380280060178,0.47459784747135747,0.4610577479458396
35039,40285,40285,255,40285,4853,28711,0.182,52031,0.006329899466302594,0.12046667494104506,0.7126970336353482
35041,19142,19142,374,19142,9428,8432,0.204,52644,0.019538188277087035,0.49252951624699615,0.4404973357015986
35043,149460,149460,3391,149460,61890,60690,0.321,76424,0.022688344707614078,0.4140907266158169,0.4060618225612204
35045,121798,121798,909,121798,44055,26373,0.157,50734,0.007463176735250168,0.3617054467232631,0.21653064910753872
35047,27215,27215,372,27215,4199,21232,0.23800000000000002,43490,0.013668932573948191,0.15428991365056036,0.7801580011023332
35049,154481,154481,1592,154481,64946,78479,0.42200000000000004,70522,0.010305474459642286,0.42041416096477885,0.5080171671597155
35051,11506,11506,30,11506,7061,3697,0.19699999999999998,35256,0.002607335303320007,0.6136798192247523,0.3213106205458022
35053,16453,16453,149,16453,5464,8278,0.168,40699,0.009056099191636784,0.3320974898194858,0.5031301282440892
35055,34475,34475,48,34475,12277,19575,0.345,55145,0.0013923132704858592,0.356113125453227,0.5678027556200145
35057,15203,15203,340,15203,7268,6800,0.145,50727,0.02236400710386108,0.47806354009077157,0.4472801420772216
35059,4074,4074,50,4074,2129,1718,0.155,41714,0.012272950417280314,0.5225822287677958,0.4216985763377516
35061,76613,76613,1121,76613,23876,46825,0.21100000000000002,56246,0.01463198151749703,0.3116442379230679,0.6111887016563768
36001,315041,315041,38455,315041,220111,20613,0.444,78829,0.12206347745214115,0.6986741408261147,0.06542957900717684
36003,47222,47222,785,47222,44195,886,0.245,58725,0.016623607640506542,0.935898521875397,0.018762441235017576
36005,1443229,1443229,491689,1443229,123902,814017,0.212,47036,0.3406867517213138,0.08585054762619099,0.5640248359754412
36007,198365,198365,10808,198365,161262,9431,0.298,58317,0.05448541829455801,0.8129559146018703,0.04754366949814735
36009,77000,77000,1192,77000,68387,1828,0.20199999999999999,56889,0.01548051948051948,0.8881428571428571,0.02374025974025974
36011,76171,76171,2625,76171,67307,2428,0.23,63227,0.03446193433196361,0.8836302529834189,0.03187564821257434
36013,127440,127440,3352,127440,109504,10333,0.243,54625,0.026302573760200877,0.8592592592592593,0.08108129315756435
36015,83584,83584,4470,83584,70876,2874,0.24600000000000002,61358,0.053479134762633995,0.8479613323124043,0.034384571209800915
36017,47096,47096,370,47096,44046,1125,0.183,61741,0.007856293528112792,0.9352386614574486,0.023887378970613216
36019,79839,79839,2845,79839,71610,2340,0.272,67097,0.03563421385538396,0.896930071769436,0.02930898433096607
36021,61469,61469,2062,61469,51705,3338,0.364,81741,0.033545364329987476,0.841155704501456,0.05430379540906798
36023,46755,46755,998,46755,42383,1408,0.278,65029,0.021345310661961287,0.9064912843546145,0.030114426264570632
36025,44637,44637,616,44637,40447,1928,0.25,58338,0.013800210587629097,0.9061316844770034,0.043192866904137824
36027,296467,296467,31418,296467,203571,40137,0.39,94578,0.10597469532865378,0.6866565250095289,0.13538437667598754
36029,951232,951232,122787,951232,700002,56711,0.364,68014,0.1290820746148153,0.7358898775482743,0.0596184737267039
36031,37314,37314,977,37314,34292,1066,0.312,68090,0.026183202015329365,0.9190116310232085,0.028568365760840434
36033,47459,47459,1656,47459,39509,1422,0.221,60270,0.034893276301649845,0.8324869887692534,0.02996270465032976
36035,53280,53280,830,53280,47737,2073,0.193,60557,0.015578078078078077,0.8959647147147147,0.038907657657657656
36037,58204,58204,1188,58204,52240,2050,0.23199999999999998,68178,0.020410968318328636,0.8975328156140472,0.03522094701395093
36039,48067,48067,2515,48067,40265,3137,0.276,70294,0.05232279942580149,0.8376848981629809,0.06526307029770945
36041,5090,5090,58,5090,4686,102,0.23399999999999999,66891,0.011394891944990177,0.9206286836935167,0.020039292730844795
36043,60293,60293,700,60293,55799,1503,0.22399999999999998,68104,0.011609971306785198,0.9254639842104391,0.024928266962997363
36045,117445,117445,6888,117445,94266,9326,0.252,62782,0.05864872919238793,0.8026395333986122,0.07940738217889225
36047,2679620,2679620,803621,2679620,966614,506473,0.40399999999999997,74692,0.29990110538061365,0.3607280136735806,0.18900926250737043
36049,26690,26690,290,26690,25245,439,0.192,64401,0.010865492693892843,0.945859872611465,0.016448107905582616
36051,61980,61980,1380,61980,55558,2417,0.295,70443,0.022265246853823813,0.8963859309454663,0.038996450467892865
36053,68020,68020,1141,68020,61839,1695,0.26899999999999996,68869,0.016774478094678035,0.909129667744781,0.024919141428991473
36055,756406,756406,112897,756406,520178,72266,0.405,71450,0.14925450088973383,0.6876968189041335,0.0955386393021737
36057,49624,49624,1580,49624,38904,7650,0.198,58033,0.03183943253264549,0.7839754957278736,0.15415927776882155
36059,1389160,1389160,160936,1389160,787703,243684,0.48200000000000004,137709,0.11585130582510295,0.5670354746753433,0.17541823835987216
36061,1645867,1645867,230583,1645867,749800,428297,0.628,99880,0.14009819748497296,0.4555653646376044,0.2602257655083916
36063,212230,212230,14059,212230,177390,7542,0.27,65882,0.06624416906186684,0.835838477123875,0.035536917495170336
36065,231055,231055,13909,231055,185550,14936,0.273,66402,0.060197788405358034,0.8030555495444808,0.06464261755858995
36067,472637,472637,52245,472637,355194,25562,0.369,71479,0.11053937800045278,0.7515154336203048,0.05408378946210305
36069,112288,112288,2457,112288,99071,5852,0.37200000000000005,76603,0.021881233969791962,0.8822937446565973,0.05211598746081505
36071,401237,401237,45972,401237,242637,89494,0.316,91806,0.11457567472591013,0.6047223959903997,0.22304523261812845
36073,40148,40148,2167,40148,34289,2122,0.17800000000000002,61069,0.05397529142173956,0.8540649596492976,0.05285443857726412
36075,118037,118037,1249,118037,108863,3401,0.214,65054,0.010581427857366758,0.9222786075552581,0.028812999313774495
36077,59678,59678,1312,59678,53362,2506,0.337,65778,0.02198465096015282,0.8941653540668253,0.041992023861389456
36079,97942,97942,3357,97942,73125,16898,0.428,120970,0.03427538747421944,0.7466153437748871,0.17253068142369973
36081,2360826,2360826,417637,2360826,560919,661807,0.348,82431,0.17690291448840365,0.23759438433836294,0.28032857991228494
36083,160943,160943,10759,160943,129907,8761,0.354,83734,0.06684975426082526,0.8071615416638188,0.0544354212360898
36085,492925,492925,48670,492925,285903,92411,0.353,96185,0.09873713039509054,0.580013186590252,0.1874747679667292
36087,337326,337326,38683,337326,208670,62908,0.425,106173,0.11467541784505196,0.6186004043566165,0.18649022014312563
36089,108670,108670,2421,108670,99541,2577,0.235,58339,0.02227845771602098,0.915993374436367,0.02371399650317475
36091,236328,236328,3908,236328,209469,8320,0.434,97038,0.016536339325005926,0.8863486341017569,0.03520530787718764
36093,159447,159447,16800,159447,111736,12290,0.342,75056,0.10536416489491807,0.7007720433749145,0.07707890396181803
36095,29970,29970,523,29970,26952,1110,0.25,71479,0.017450784117450786,0.8992992992992993,0.037037037037037035
36097,17855,17855,169,17855,16706,340,0.245,61316,0.009465135816297956,0.9356482777933351,0.019042285074208905
36099,33651,33651,1498,33651,29628,1285,0.221,64050,0.04451576476181986,0.8804493179994651,0.03818608659475201
36101,93584,93584,1442,93584,86499,1672,0.259,62506,0.015408616857582493,0.9242926141220722,0.01786630193195418
36103,1524486,1524486,115996,1524486,991871,313371,0.39,122498,0.07608859641872737,0.6506265062453837,0.20555846363954802
36105,78725,78725,6628,78725,53685,13663,0.278,67841,0.08419180692283265,0.6819307716735472,0.17355350905049222
36107,48344,48344,558,48344,45237,1043,0.263,70427,0.011542280324342215,0.9357314247890121,0.021574549065033925
36109,102555,102555,4158,102555,78456,5521,0.575,69995,0.04054409828872312,0.7650138949831797,0.05383452781434352
36111,182153,182153,11022,182153,136031,20154,0.35600000000000004,77197,0.060509571623854674,0.7467952764983283,0.11064325045428842
36113,65684,65684,906,65684,60549,1909,0.33799999999999997,74531,0.01379331344010718,0.9218226660982888,0.02906339443395652
36115,61310,61310,1595,61310,55784,1815,0.21100000000000002,68703,0.02601533191975208,0.9098678845212853,0.029603653563855813
36117,91324,91324,2214,91324,80606,4362,0.25,71007,0.02424335333537734,0.882637641802812,0.047764005080811175
36119,997904,997904,145484,997904,511083,257189,0.518,114651,0.1457895749490933,0.5121564799820424,0.2577292004040469
36121,40338,40338,1473,40338,35787,1352,0.182,65066,0.03651643611482969,0.8871783430016362,0.03351678318211116
36123,24713,24713,133,24713,23372,544,0.24,63974,0.005381782867316797,0.9457370614656254,0.02201270586331081
37001,171779,171779,33714,171779,105172,23200,0.273,60866,0.19626380407383906,0.6122517886353978,0.1350572537970299
37003,36505,36505,1597,36505,31428,1872,0.153,62764,0.0437474318586495,0.860923161210793,0.051280646486782634
37005,10989,10989,212,10989,9478,1103,0.207,42115,0.01929201929201929,0.8624988624988625,0.10037310037310038
37007,22200,22200,10652,22200,9815,1012,0.114,42000,0.4798198198198198,0.4421171171171171,0.045585585585585585
37009,26759,26759,263,26759,24599,1406,0.20800000000000002,49176,0.009828468926342539,0.91927949474943,0.052543069621435776
37011,17679,17679,644,17679,15464,904,0.223,53513,0.036427399739804286,0.8747101080377849,0.05113411392047062
37013,44711,44711,10344,44711,29362,3734,0.195,56081,0.23135246359956163,0.6567064033459328,0.08351412404106372
37015,17818,17818,10987,17818,6070,258,0.166,41652,0.6166236390167247,0.3406667414973622,0.014479739589179481
37017,29807,29807,10057,29807,16265,2411,0.203,40476,0.337403965511457,0.5456771899218305,0.08088703995705707
37019,139721,139721,12048,139721,113768,7114,0.324,71193,0.08622898490563337,0.8142512578638859,0.05091575353740669
37021,269449,269449,15089,269449,222355,19093,0.43,66531,0.05599946557604593,0.8252210993546089,0.07085942052113758
37023,87799,87799,5181,87799,71070,5858,0.198,53732,0.05900978371052062,0.8094625223521908,0.06672057768311712
37025,226396,226396,42874,226396,137943,25629,0.365,83828,0.18937613738758635,0.6092996342691567,0.11320429689570487
37027,80716,80716,3496,80716,69476,4967,0.172,52362,0.043312354427870556,0.8607463204321324,0.061536746122206255
37029,10547,10547,851,10547,8310,391,0.243,79120,0.08068645112354224,0.7879017730160235,0.03707215321892481
37031,68353,68353,2912,68353,58750,3102,0.319,66965,0.042602372975582635,0.8595087267566895,0.04538206077275321
37033,22747,22747,7278,22747,13567,1089,0.154,56999,0.3199542796852332,0.5964302985009012,0.04787444498175584
37035,161011,161011,13044,161011,118383,16667,0.248,62070,0.08101309848395451,0.735247902317233,0.1035146666997907
37037,76754,76754,8280,76754,54579,9332,0.465,84222,0.10787711389634416,0.7110899757667353,0.12158323996143523
37039,28868,28868,420,28868,26014,1071,0.23600000000000002,49254,0.014548981571290009,0.9011362061798531,0.037099903006789524
37041,13835,13835,4638,13835,8330,510,0.242,51188,0.3352367184676545,0.6020961329960246,0.03686302855077701
37043,11186,11186,113,11186,10260,432,0.28800000000000003,57065,0.0101019131056678,0.9172179510101913,0.03861970320042911
37045,99527,99527,20110,99527,71125,4113,0.19399999999999998,50723,0.2020557235724979,0.7146302008500206,0.04132546947059592
37047,50827,50827,14552,50827,29868,2996,0.145,43206,0.28630452318649535,0.5876404273319299,0.05894504889133728
37049,101098,101098,21224,101098,65471,7857,0.257,61676,0.20993491463728264,0.6475993590377653,0.07771667095293676
37051,335207,335207,124680,335207,137375,41992,0.26899999999999996,55551,0.3719492731357042,0.4098213939446372,0.1252718469483036
37053,28616,28616,1594,28616,24381,1360,0.271,82793,0.05570310315907185,0.8520058708414873,0.047525859658932065
37055,37160,37160,1164,37160,31896,2809,0.425,79742,0.03132400430570506,0.8583423035522066,0.07559203444564047
37057,169498,169498,16348,169498,132403,13291,0.205,58473,0.09644951562850299,0.7811478601517422,0.0784139045888447
37059,43030,43030,1782,43030,35844,3157,0.262,69105,0.04141296769695561,0.8330002323960027,0.07336741808040902
37061,49312,49312,10598,49312,24935,11446,0.159,49376,0.2149172615184945,0.5056578520441272,0.2321138870863076
37063,325101,325101,111478,325101,138617,44807,0.519,74927,0.3429026671711253,0.4263813399528147,0.13782486058178842
37065,49067,49067,27597,49067,17388,2652,0.177,46370,0.5624350378054497,0.3543725925774961,0.05404854586585689
37067,383739,383739,99010,383739,211774,52425,0.353,61229,0.2580139104964572,0.5518698907330243,0.1366162938872515
37069,69680,69680,16666,69680,43502,6537,0.237,70493,0.23917910447761195,0.6243111366245695,0.09381458094144661
37071,228972,228972,39351,228972,159204,18383,0.25,62628,0.1718594413290708,0.6952989885226141,0.08028492566776724
37073,10509,10509,3310,10509,6617,337,0.08900000000000001,55750,0.31496812256161383,0.6296507755257399,0.03206775145113712
37075,8047,8047,39,8047,6876,332,0.138,46010,0.004846526655896607,0.8544799304088481,0.041257611532248044
37077,61161,61161,17841,61161,34437,5704,0.237,68079,0.2917054986020503,0.5630548879187718,0.09326204607511322
37079,20407,20407,6591,20407,9339,3243,0.115,50320,0.3229774097123536,0.4576370853138629,0.15891605821531826
37081,539557,539557,184784,539557,259445,46429,0.379,62880,0.34247354774379724,0.48084817730100804,0.08605022268268228
37083,48772,48772,25181,48772,18294,1592,0.157,41629,0.516300336258509,0.37509226605429347,0.032641679652259496
37085,134718,134718,27962,134718,80833,18477,0.228,64992,0.20755949464807968,0.6000163304087056,0.13715316438783237
37087,62152,62152,513,62152,56836,2812,0.287,56596,0.008253958038357575,0.9144677564680139,0.04524391813618226
37089,116469,116469,3948,116469,95771,12313,0.34,65508,0.033897431934677896,0.8222874756372941,0.10571911839201847
37091,21633,21633,12622,21633,6978,1004,0.16,46196,0.5834604539361161,0.32256275135210094,0.04641057643415153
37093,52612,52612,17613,52612,19866,7758,0.20199999999999999,57141,0.3347715350110241,0.37759446514103245,0.1474568539496693
37095,4636,4636,1325,4636,2636,573,0.142,43724,0.2858067299396031,0.5685936151855048,0.1235979292493529
37097,187839,187839,21937,187839,139917,15549,0.327,73103,0.11678618391281896,0.7448772619104659,0.08277833676712504
37099,42388,42388,877,42388,33774,2768,0.298,51482,0.02068981787298292,0.7967821081438143,0.06530150042464848
37101,219042,219042,36185,219042,142048,31751,0.262,75288,0.16519662895700368,0.648496635348472,0.14495393577487423
37103,9263,9263,2567,9263,5739,529,0.157,53053,0.2771240418870776,0.6195616970743819,0.057108927993090794
37105,63560,63560,12054,63560,36344,12691,0.21,60941,0.189647577092511,0.5718061674008811,0.19966960352422908
37107,55071,55071,22117,55071,26556,4553,0.15,43063,0.4016088322347515,0.4822138693686332,0.08267509215376515
37109,87933,87933,4915,87933,73286,6642,0.261,75672,0.05589482901754745,0.833429997839264,0.07553478216369282
37111,44629,44629,1621,44629,38698,2884,0.18,53532,0.03632167424768648,0.8671043491899886,0.0646216585628179
37113,37088,37088,383,37088,32555,2918,0.245,51042,0.01032679033649698,0.8777771786022434,0.07867773943054357
37115,21414,21414,245,21414,19863,571,0.322,56664,0.011441113290370786,0.9275707481087139,0.026664798729802933
37117,21992,21992,9171,21992,11266,959,0.155,44799,0.417015278283012,0.5122771917060749,0.04360676609676246
37119,1115403,1115403,349308,1115403,503499,155481,0.478,79265,0.313167527790404,0.45140545614455047,0.13939446101543568
37121,14989,14989,120,14989,13651,901,0.22,55534,0.008005870972046168,0.9107345386616852,0.060110747881779975
37123,25839,25839,4454,25839,16161,4112,0.19699999999999998,55523,0.1723750919153218,0.6254499013119703,0.15913928557606719
37125,100759,100759,10370,100759,76847,7384,0.39899999999999997,77981,0.1029188459591699,0.7626812493176788,0.0732837761391042
37127,95015,95015,38450,95015,45429,7122,0.21899999999999997,56770,0.40467294637688783,0.47812450665684364,0.07495658580224175
37129,228134,228134,27648,228134,174894,13857,0.434,67515,0.12119193105806236,0.7666283850719314,0.06074061735646594
37131,17528,17528,9458,17528,6814,463,0.17800000000000002,45698,0.5395937927886809,0.3887494294842538,0.0264148790506618
37133,203686,203686,28351,203686,132749,27060,0.257,59976,0.1391897332168141,0.651733550661312,0.13285154600708934
37135,145919,145919,15949,145919,99949,12740,0.617,85785,0.10930036527114358,0.6849622050589711,0.0873087123678205
37137,12317,12317,2376,12317,9103,553,0.245,55867,0.1929041162620768,0.7390598359990257,0.04489729641958269
37139,40454,40454,14363,40454,21720,2501,0.261,61411,0.3550452365649874,0.5369061155880753,0.061823305482770555
37141,61592,61592,8171,61592,45608,4804,0.28600000000000003,74538,0.13266333290037668,0.7404857773736849,0.07799714248603715
37143,13053,13053,2978,13053,9209,415,0.196,59401,0.22814678617942236,0.7055083122653796,0.03179345744273347
37145,39131,39131,9987,39131,25682,1911,0.175,60688,0.2552196468273236,0.6563082977690322,0.048835961258337376
37147,171196,171196,60117,171196,90903,11540,0.331,54915,0.3511589055819061,0.5309878735484473,0.06740811701207972
37149,19538,19538,948,19538,16714,1162,0.33299999999999996,60465,0.048520831200737025,0.8554611526256526,0.05947384583887808
37151,144403,144403,8163,144403,111829,17837,0.168,56423,0.056529296482760054,0.7744229690518895,0.12352236449381246
37153,43149,43149,13775,43149,23988,3085,0.172,42354,0.3192426243945399,0.5559340888548981,0.07149644255950312
37155,117573,117573,27784,117573,28527,11005,0.146,39393,0.23631275888171605,0.2426322369931872,0.09360142209520893
37157,91209,91209,16080,91209,64861,5910,0.154,50737,0.1762983916060915,0.7111249986295212,0.06479623721343289
37159,147067,147067,23543,147067,103469,14375,0.20600000000000002,59717,0.16008349935743574,0.7035500826154066,0.09774456540216364
37161,64680,64680,5585,64680,52983,3250,0.198,50512,0.08634817563388993,0.8191558441558442,0.050247371675943106
37163,59317,59317,14931,59317,29521,12462,0.149,49963,0.2517153598462498,0.49768194615371647,0.21009154205371142
37165,34222,34222,13330,34222,14114,1234,0.145,41948,0.38951551633452164,0.41242475600490913,0.036058675705686404
37167,62723,62723,7093,62723,50021,2995,0.187,60634,0.11308451445243371,0.7974905537043827,0.04774962932257704
37169,44696,44696,1943,44696,40118,1603,0.161,57539,0.043471451584034364,0.8975747270449257,0.035864506890996954
37171,71429,71429,2690,71429,58998,8217,0.182,52743,0.03765977404135575,0.8259670441977348,0.11503730977614135
37173,14130,14130,169,14130,8414,973,0.21100000000000002,52818,0.011960368011323426,0.5954706298655343,0.06886058032554848
37175,33131,33131,1476,33131,29755,1148,0.371,62056,0.04455042105580876,0.8981014759590715,0.034650327487851254
37177,3389,3389,1118,3389,1935,291,0.122,55341,0.32989082325169666,0.5709648863971674,0.08586603717910889
37179,240109,240109,27360,240109,167274,28320,0.384,95533,0.11394824850380453,0.6966586008854312,0.11794643266183275
37181,42492,42492,20770,42492,16233,3619,0.17800000000000002,48340,0.4887978913677869,0.3820248517367975,0.08516897298314977
37183,1132103,1132103,222729,1132103,659706,117995,0.557,96734,0.1967391659592811,0.5827261300429378,0.10422638222847215
37185,18803,18803,8978,18803,7115,791,0.17300000000000001,42282,0.4774769983513269,0.37839706429825026,0.042067755145455514
37187,11051,11051,5335,11051,4765,684,0.141,38927,0.48276174101891234,0.431182698398335,0.061894851144692786
37189,54540,54540,981,54540,49677,2165,0.445,50034,0.017986798679867987,0.9108360836083609,0.039695636230289696
37191,117480,117480,36035,117480,60669,14934,0.2,54323,0.30673306094654407,0.5164198161389173,0.12711950970377936
37193,66125,66125,2446,66125,57182,4629,0.16399999999999998,49119,0.03699054820415879,0.8647561436672968,0.07000378071833649
37195,78667,78667,31173,78667,35716,8791,0.205,49827,0.39626527006241496,0.45401502536006205,0.11174952648505726
37197,37280,37280,1189,37280,30922,4319,0.141,57486,0.03189377682403433,0.8294527896995708,0.11585300429184549
37199,18538,18538,82,18538,17049,1001,0.22399999999999998,53103,0.0044233466393354196,0.9196784982198727,0.05399719495091164
38001,2190,2190,11,2190,2017,83,0.204,57950,0.00502283105022831,0.9210045662100457,0.03789954337899543
38003,10826,10826,201,10826,9738,253,0.287,64447,0.018566414188065768,0.8995012008128579,0.023369665619804175
38005,5960,5960,15,5960,2381,81,0.20600000000000002,63220,0.0025167785234899327,0.399496644295302,0.013590604026845638
38007,839,839,0,839,827,12,0.289,74000,0.0,0.9856972586412396,0.014302741358760428
38009,6411,6411,31,6411,5779,160,0.263,80113,0.0048354390890656684,0.9014194353455,0.024957104975822805
38011,2975,2975,0,2975,2734,162,0.218,79709,0.0,0.9189915966386555,0.05445378151260504
38013,2184,2184,15,2184,2028,23,0.247,94583,0.006868131868131868,0.9285714285714286,0.010531135531135532
38015,98443,98443,1912,98443,85008,2826,0.373,82141,0.019422406875044443,0.8635250855825198,0.028706967483721545
38017,186328,186328,12027,186328,155340,5592,0.426,73249,0.06454746468593019,0.8336911253273797,0.0300115924606071
38019,3691,3691,0,3691,3435,33,0.23600000000000002,61174,0.0,0.9306421024112707,0.008940666486047142
38021,5003,5003,11,5003,4451,240,0.267,60250,0.002198680791525085,0.8896662002798321,0.04797121726963822
38023,2195,2195,70,2195,1882,120,0.213,95938,0.03189066059225513,0.8574031890660593,0.05466970387243736
38025,4049,4049,30,4049,3171,253,0.19,91758,0.007409236848604593,0.7831563348975056,0.06248456408989874
38027,2345,2345,0,2345,2121,63,0.26899999999999996,50375,0.0,0.9044776119402985,0.026865671641791045
38029,3297,3297,6,3297,3143,48,0.18100000000000002,63750,0.0018198362147406734,0.9532908704883227,0.014558689717925387
38031,3388,3388,16,3388,3206,19,0.22399999999999998,78426,0.004722550177095631,0.9462809917355371,0.005608028335301062
38033,1734,1734,3,1734,1487,92,0.23600000000000002,84750,0.0017301038062283738,0.8575547866205305,0.0530565167243368
38035,72927,72927,2755,72927,60168,3482,0.36700000000000005,64698,0.03777750353092819,0.8250442223044963,0.0477463765134998
38037,2320,2320,2,2320,2134,40,0.21100000000000002,57069,0.0008620689655172414,0.9198275862068965,0.017241379310344827
38039,2309,2309,0,2309,2214,35,0.267,66688,0.0,0.9588566478995236,0.015158077089649198
38041,2477,2477,12,2477,2285,14,0.177,66797,0.004844570044408559,0.922486879289463,0.005651998385143318
38043,2391,2391,5,2391,2178,110,0.187,57240,0.002091175240485153,0.9109159347553325,0.04600585529067336
38045,4135,4135,16,4135,3962,82,0.253,70227,0.0038694074969770256,0.958162031438936,0.019830713422007255
38047,1849,1849,2,1849,1736,51,0.243,59750,0.001081665765278529,0.9388858842617631,0.027582477014602487
38049,5326,5326,39,5326,5042,76,0.19399999999999998,78071,0.00732256853173113,0.9466766804355989,0.01426962072850169
38051,2529,2529,16,2529,2350,66,0.16699999999999998,64375,0.006326611308817715,0.9292210359826019,0.02609727164887307
38053,14081,14081,303,14081,10610,1488,0.24600000000000002,83813,0.02151835807115972,0.753497620907606,0.10567431290391308
38055,9781,9781,40,9781,8582,261,0.222,80556,0.004089561394540435,0.8774153971986505,0.02668438809937634
38057,8366,8366,21,8366,7594,219,0.19899999999999998,82155,0.002510160172125269,0.9077217308152044,0.02617738465216352
38059,33192,33192,431,33192,29142,1401,0.267,79555,0.012985056640154254,0.8779826464208242,0.04220896601590745
38061,9648,9648,179,9648,5498,880,0.22699999999999998,81886,0.0185530679933665,0.5698590381426202,0.0912106135986733
38063,3025,3025,0,3025,2776,117,0.28600000000000003,62219,0.0,0.9176859504132231,0.038677685950413224
38065,1832,1832,0,1832,1683,61,0.21600000000000003,69722,0.0,0.9186681222707423,0.03329694323144105
38067,6853,6853,66,6853,6143,255,0.21899999999999997,64243,0.009630818619582664,0.8963957390923684,0.03720998103020575
38069,3999,3999,10,3999,3713,49,0.294,59583,0.002500625156289072,0.9284821205301326,0.012253063265816454
38071,11613,11613,65,11613,9516,377,0.255,61490,0.005597175579092397,0.8194265047791268,0.0324636183587359
